snapped_at,price,market_cap,total_volume
2021-03-21 00:00:00 UTC,35234.203776723836,1272527774.978256,240287575.54962125
2021-03-22 00:00:00 UTC,35432.29327572916,1280825279.8379438,247988399.38563922
2021-03-23 00:00:00 UTC,33354.387941272726,1213788155.4466305,237798580.55538866
2021-03-24 00:00:00 UTC,33858.980521428755,1222659799.801471,257433249.63392627
2021-03-25 00:00:00 UTC,31055.1809063184,1127167596.2531207,263001098.29949945
2021-03-26 00:00:00 UTC,31762.214567073766,1145443438.8717673,342444920.4248637
2021-03-27 00:00:00 UTC,33292.96778869152,1199771356.0566266,228041050.89228454
2021-03-28 00:00:00 UTC,32668.14397299984,1179503658.4555116,210830158.4692146
2021-03-29 00:00:00 UTC,32647.224753999097,1176639709.7993283,217504060.56630492
2021-03-30 00:00:00 UTC,35444.61972379827,1280429555.0453188,292957005.9909683
2021-03-31 00:00:00 UTC,35510.7251703536,1279677228.798038,261572469.6594158
2021-04-01 00:00:00 UTC,36096.611491861295,1305060188.489328,291696641.8129381
2021-04-02 00:00:00 UTC,36754.33100905562,1329573786.8685086,298753086.57277036
2021-04-03 00:00:00 UTC,39344.73196025493,1423436411.6774833,396002129.4085626
2021-04-04 00:00:00 UTC,35911.46695624134,1299293553.7175257,303652655.8311385
2021-04-05 00:00:00 UTC,37739.22741739595,1363886902.1024914,258791983.91193298
2021-04-06 00:00:00 UTC,38649.07038243674,1394643871.826565,312506345.5837454
2021-04-07 00:00:00 UTC,41788.88185992535,1507286936.3576849,602002927.9149673
2021-04-08 00:00:00 UTC,44261.826320943845,1591028393.1812835,628476047.2410369
2021-04-09 00:00:00 UTC,47334.34700325824,1716781481.2089753,706618739.6867797
2021-04-10 00:00:00 UTC,45810.23452966821,1654263914.7777815,448988704.14470124
2021-04-11 00:00:00 UTC,44776.545049886496,1619475394.7126086,374819150.4685885
2021-04-12 00:00:00 UTC,45207.61343344598,1631464379.423722,372801697.38582104
2021-04-13 00:00:00 UTC,43171.511997225905,1557229260.455598,422438816.81983167
2021-04-14 00:00:00 UTC,45001.29703211675,1621806028.5692344,453694842.32449824
2021-04-15 00:00:00 UTC,47230.61359179492,1706712321.7545834,557555143.9172044
2021-04-16 00:00:00 UTC,50414.51278022504,1814995465.1208882,838062098.4335918
2021-04-17 00:00:00 UTC,53070.08324051708,1909951154.2111526,651471815.1809158
2021-04-18 00:00:00 UTC,49190.78536130941,1779123047.4457111,566412313.2826482
2021-04-19 00:00:00 UTC,53228.602440330375,1938839411.5325372,984301546.7097487
2021-04-20 00:00:00 UTC,47014.204014332005,1703687962.5142324,985167506.9938195
2021-04-21 00:00:00 UTC,48876.349946939044,1768988916.898156,853981993.6573237
2021-04-22 00:00:00 UTC,45660.586206262866,1661331121.0980244,535222762.6004351
2021-04-23 00:00:00 UTC,45677.1869174677,1662811566.501278,708631618.4514614
2021-04-24 00:00:00 UTC,43291.509542955355,1561109087.790456,764045445.4505446
2021-04-25 00:00:00 UTC,39100.15856223629,1427596933.7359369,345370308.3309664
2021-04-26 00:00:00 UTC,39778.966143137965,1432996619.2946668,324939343.93884695
2021-04-27 00:00:00 UTC,45328.30893852002,1634598866.596463,445746786.40888685
2021-04-28 00:00:00 UTC,48378.79537134901,1748473948.522545,499052745.5961605
2021-04-29 00:00:00 UTC,48154.87716006788,1735916631.3087232,472633235.4939718
2021-04-30 00:00:00 UTC,46845.35690090778,1691722812.4130886,372790791.2365401
2021-05-01 00:00:00 UTC,48905.81250534752,1766137392.3189132,365681507.5071058
2021-05-02 00:00:00 UTC,49781.479499079935,1798822370.5392404,331337627.05729586
2021-05-03 00:00:00 UTC,48386.611793869575,1745677441.956469,299017146.5734386
2021-05-04 00:00:00 UTC,53497.41463739713,1933337926.4469972,497425847.2781887
2021-05-05 00:00:00 UTC,50214.73494761386,1839740925.5417569,522721843.87208307
2021-05-06 00:00:00 UTC,54653.80780501693,1975763501.887408,463158366.1533541
2021-05-07 00:00:00 UTC,52838.196667960125,1906410105.1336997,548390868.0781838
2021-05-08 00:00:00 UTC,53808.56357731458,1944415568.9848547,534206250.1684843
2021-05-09 00:00:00 UTC,54258.80332500195,1948683316.3174007,436784409.903077
2021-05-10 00:00:00 UTC,53394.22709903171,1920523621.3180094,342939052.2383185
2021-05-11 00:00:00 UTC,61649.66072086718,2192144857.314991,1005281248.0847725
2021-05-12 00:00:00 UTC,82070.75751880453,2927390093.8725586,3200636122.445165
2021-05-13 00:00:00 UTC,67183.85091835374,2594861733.717324,2604175804.252142
2021-05-14 00:00:00 UTC,66564.66785060665,2379553342.171277,1469943384.2306256
2021-05-15 00:00:00 UTC,77849.84415581604,2815999103.3215003,1150014820.2169456
2021-05-16 00:00:00 UTC,66514.70746695036,2403164232.005224,881513836.7975292
2021-05-17 00:00:00 UTC,65580.26240282423,2365210480.0992637,800282892.33429
2021-05-18 00:00:00 UTC,64202.91421209942,2340120716.0206223,915650714.646012
2021-05-19 00:00:00 UTC,73384.4368857363,2630544886.1908436,1164793202.9751403
2021-05-20 00:00:00 UTC,46709.87388509536,1716697107.6891308,1531645836.442485
2021-05-21 00:00:00 UTC,51577.812852751624,1845117705.9411173,1048714216.209132
2021-05-22 00:00:00 UTC,43737.59813007145,1562308501.818695,840098193.7583358
2021-05-23 00:00:00 UTC,38642.087692231755,1397513746.313507,533436314.3713666
2021-05-24 00:00:00 UTC,33003.00641373952,1178888622.6687152,909603925.6528661
2021-05-25 00:00:00 UTC,48184.206501618886,1749399291.1749651,1356675718.7429194
2021-05-26 00:00:00 UTC,46787.7540530521,1688152410.6565566,868892995.2315477
2021-05-27 00:00:00 UTC,50026.96766808553,1796409789.0981967,686929911.6841968
2021-05-28 00:00:00 UTC,47087.18991056708,1696385624.0140154,443808874.1718082
2021-05-29 00:00:00 UTC,41140.195520777146,1486489459.9747236,474339643.94104576
2021-05-30 00:00:00 UTC,39399.976650115044,1437994328.6143875,352293532.2952651
2021-05-31 00:00:00 UTC,41941.05084685992,1513847438.5543554,368372598.14762497
2021-06-01 00:00:00 UTC,46995.11748575081,1702887212.9949644,486962239.0824554
2021-06-02 00:00:00 UTC,45181.548975194855,1634669077.3328738,361039921.26419795
2021-06-03 00:00:00 UTC,45387.96722806322,1637517751.9830961,330292630.44406503
2021-06-04 00:00:00 UTC,45925.470727683365,1666594097.6583815,335380921.14800525
2021-06-05 00:00:00 UTC,42709.65031802198,1540826290.2198956,390685540.370386
2021-06-06 00:00:00 UTC,42272.652861174065,1514902551.24298,340699158.8706737
2021-06-07 00:00:00 UTC,43056.31672292583,1553440676.1604147,371447541.29919356
2021-06-08 00:00:00 UTC,40098.13477378052,1460368915.8778539,316038023.3982032
2021-06-09 00:00:00 UTC,39803.4799447474,1442092422.800374,412071151.85585415
2021-06-10 00:00:00 UTC,40367.497492253824,1461455441.089748,380306207.81542677
2021-06-11 00:00:00 UTC,37888.74712239124,1377788910.070635,247906276.02547172
2021-06-12 00:00:00 UTC,36838.670900047684,1325921178.9329104,244062675.2080609
2021-06-13 00:00:00 UTC,36469.84359425904,1323635489.9891431,225652736.25952712
2021-06-14 00:00:00 UTC,38686.689145623175,1389340125.4024155,231631242.52718368
2021-06-15 00:00:00 UTC,39491.22179141695,1424300100.108234,243819896.24189812
2021-06-16 00:00:00 UTC,39211.60544512071,1416852290.8503263,206698539.0103009
2021-06-17 00:00:00 UTC,36296.38568186865,1309888571.1930766,190240371.10541594
2021-06-18 00:00:00 UTC,36429.186629438766,1307052026.0675523,165657032.12268883
2021-06-19 00:00:00 UTC,34024.049500792345,1230474422.7494607,210418596.86136094
2021-06-20 00:00:00 UTC,33384.826630889314,1203248032.600081,153527945.54348207
